Año,Id_Trimestre,Velocidad,Accesos,Id_Provincia,Año-Trimestre
2022,2,"3,2",1251,19,20222
2022,2,"4,0",1418,19,20222
2022,2,"6,0",119,19,20222
2022,2,"6,4",3952,19,20222
2022,2,"7,5",113,19,20222
2022,2,"9,0",2373,19,20222
2022,2,"10,0",1024,19,20222
2022,2,"10,1",17707,19,20222
2022,2,"12,3",9048,19,20222
2022,2,"16,0",1827,19,20222
2022,2,"20,5",177,19,20222
2022,2,"25,1",67438,19,20222
2022,2,"31,0",2,19,20222
2022,2,"41,0",8,19,20222
2022,2,"47,0",3,19,20222
2022,2,"0,256",644,20,20222
2022,2,"0,375",3,20,20222
2022,2,"0,512",26,20,20222
2022,2,"0,75",23,20,20222
2022,2,"1,0",218,20,20222
2022,2,"1,2",6623,20,20222
2022,2,"2,2",2299,20,20222
2022,2,"3,2",2859,20,20222
2022,2,"4,0",2001,20,20222
2022,2,"4,5",962,20,20222
2022,2,"6,0",1921,20,20222
2022,2,"6,4",2306,20,20222
2022,2,"7,5",20,20,20222
2022,2,"9,0",2318,20,20222
2022,2,"10,0",11,20,20222
2022,2,"10,1",9020,20,20222
2022,2,"12,3",6061,20,20222
2022,2,"16,0",4597,20,20222
2022,2,"19,0",940,20,20222
2022,2,"20,5",287,20,20222
2022,2,"25,0",275,20,20222
2022,2,"25,1",1865,20,20222
2022,2,"31,0",321,20,20222
2022,2,"36,0",427,20,20222
2022,2,"41,0",35,20,20222
2022,2,"50,1",2869,20,20222
2022,2,"77,0",104,20,20222
2022,2,"100,1",150,20,20222
2022,2,"0,256",17584,21,20222
2022,2,"0,375",32,21,20222
2022,2,"0,512",335,21,20222
2022,2,"0,75",101,21,20222
2022,2,"1,0",5,21,20222
2022,2,"1,2",11752,21,20222
2022,2,"2,2",9722,21,20222
2022,2,"3,2",39653,21,20222
2022,2,"4,0",172,21,20222
2022,2,"4,5",4424,21,20222
2022,2,"6,0",23590,21,20222
2022,2,"6,4",60973,21,20222
2022,2,"7,5",4426,21,20222
2022,2,"9,0",10767,21,20222
2022,2,"10,0",754,21,20222
2022,2,"10,1",188434,21,20222
2022,2,"12,3",7412,21,20222
2022,2,"14,0",135,21,20222
2022,2,"16,0",16306,21,20222
2022,2,"17,0",61,21,20222
2022,2,"19,0",1727,21,20222
2022,2,"20,5",48492,21,20222
2022,2,"25,0",39,21,20222
2022,2,"25,1",23823,21,20222
2022,2,"31,0",34395,21,20222
2022,2,"36,0",9,21,20222
2022,2,"37,0",18,21,20222
2022,2,"39,0",2,21,20222
2022,2,"41,0",1763,21,20222
2022,2,"46,0",101,21,20222
2022,2,"50,1",209832,21,20222
2022,2,"61,0",438,21,20222
2022,2,"81,0",1605,21,20222
2022,2,"97,0",1,21,20222
2022,2,"100,1",140772,21,20222
2022,2,"122,0",84,21,20222
2022,2,"155,0",767,21,20222
2022,2,"203,0",116,21,20222
2022,2,"320,0",18039,21,20222
2022,2,"473,0",1,21,20222
2022,2,"768,0",1,21,20222
2022,2,"1024,0",196,21,20222
2022,2,"0,256",792,22,20222
2022,2,"0,512",39,22,20222
2022,2,"0,75",139,22,20222
2022,2,"1,0",908,22,20222
2022,2,"1,2",493,22,20222
2022,2,"2,0",307,22,20222
2022,2,"2,2",380,22,20222
2022,2,"3,2",11321,22,20222
2022,2,"4,5",1267,22,20222
2022,2,"6,0",385,22,20222
2022,2,"6,4",15921,22,20222
2022,2,"7,5",1450,22,20222
2022,2,"9,0",12,22,20222
2022,2,"10,1",58469,22,20222
2022,2,"12,3",11111,22,20222
2022,2,"16,0",592,22,20222
2022,2,"20,5",2903,22,20222
2022,2,"25,1",465,22,20222
2022,2,"31,0",418,22,20222
2022,2,"41,0",36,22,20222
2022,2,"50,1",4247,22,20222
2022,2,"100,1",5882,22,20222
2022,2,"320,0",502,22,20222
2022,2,"512,0",1,22,20222
2022,2,"1024,0",4,22,20222
2022,2,"0,256",3351,23,20222
2022,2,"0,512",11,23,20222
2022,2,"0,75",11,23,20222
2022,2,"1,0",318,23,20222
2022,2,"1,2",513,23,20222
2022,2,"2,2",1,23,20222
2022,2,"3,2",8,23,20222
2022,2,"4,0",3740,23,20222
2022,2,"4,5",2133,23,20222
2022,2,"6,0",315,23,20222
2022,2,"6,4",5855,23,20222
2022,2,"9,0",9297,23,20222
2022,2,"10,0",20,23,20222
2022,2,"10,1",5511,23,20222
2022,2,"12,3",11941,23,20222
2022,2,"16,0",7743,23,20222
2022,2,"19,0",207,23,20222
2022,2,"20,5",77,23,20222
2022,2,"25,0",96,23,20222
2022,2,"25,1",1523,23,20222
2022,2,"31,0",128,23,20222
2022,2,"36,0",2,23,20222
2022,2,"41,0",11,23,20222
2022,2,"50,1",832,23,20222
2022,2,"61,0",53,23,20222
2022,2,"100,1",39,23,20222
2022,2,"155,0",32,23,20222
2022,2,"203,0",1,23,20222
2022,2,"1075,0",1,23,20222
2022,2,"0,256",281,24,20222
2022,2,"0,512",19,24,20222
2022,2,"0,75",20,24,20222
2022,2,"1,2",2195,24,20222
2022,2,"2,2",119,24,20222
2022,2,"3,2",9000,24,20222
2022,2,"4,0",2271,24,20222
2022,2,"4,5",350,24,20222
2022,2,"6,0",1194,24,20222
2022,2,"6,4",21527,24,20222
2022,2,"7,5",157,24,20222
2022,2,"9,0",145,24,20222
2022,2,"10,0",190,24,20222
2022,2,"10,1",43021,24,20222
2022,2,"12,3",6939,24,20222
2022,2,"16,0",2576,24,20222
2022,2,"20,0",1,24,20222
2022,2,"20,5",14118,24,20222
2022,2,"25,0",65,24,20222
2022,2,"25,1",3541,24,20222
2022,2,"27,0",10,24,20222
2022,2,"31,0",1247,24,20222
2022,2,"36,0",1,24,20222
2022,2,"50,1",81869,24,20222
2022,2,"56,0",1,24,20222
2022,2,"71,0",1,24,20222
2022,2,"100,1",58051,24,20222
2022,2,"165,0",1,24,20222
2022,2,"203,0",3,24,20222
2022,2,"320,0",5598,24,20222
2022,2,"512,0",1,24,20222
2022,2,"700,0",1,24,20222
2022,2,"1024,0",14,24,20222
2022,1,"0,256",26280,2,20221
2022,1,"0,375",19,2,20221
2022,1,"0,512",31380,2,20221
2022,1,"0,75",192,2,20221
2022,1,"1,0",5958,2,20221
2022,1,"1,2",24098,2,20221
2022,1,"2,0",351,2,20221
2022,1,"2,2",24766,2,20221
2022,1,"6,7",25,2,20221
2022,1,"3,2",65112,2,20221
2022,1,"4,0",50532,2,20221
2022,1,"4,5",13729,2,20221
2022,1,"5,0",65,2,20221
2022,1,"6,0",34623,2,20221
2022,1,"6,4",124179,2,20221
2022,1,"7,5",11296,2,20221
2022,1,"8,0",289,2,20221
2022,1,"9,0",74897,2,20221
2022,1,"10,0",231,2,20221
2022,1,"10,1",235043,2,20221
2022,1,"12,0",10,2,20221
2022,1,"12,3",32963,2,20221
2022,1,"14,0",128,2,20221
2022,1,"15,0",33,2,20221
2022,1,"16,0",97049,2,20221
2022,1,"17,0",301,2,20221
2022,1,"18,0",2,2,20221
2022,1,"19,0",20609,2,20221
2022,1,"20,5",139032,2,20221
2022,1,"22,0",4,2,20221
2022,1,"23,0",1,2,20221
2022,1,"24,0",18,2,20221
2022,1,"25,0",25,2,20221
2022,1,"25,1",114692,2,20221
2022,1,"31,0",726501,2,20221
2022,1,"32,0",1397,2,20221
2022,1,"34,0",7,2,20221
2022,1,"35,0",2,2,20221
2022,1,"36,0",873,2,20221
2022,1,"41,0",3302,2,20221
2022,1,"45,0",9,2,20221
2022,1,"50,0",1,2,20221
2022,1,"50,1",1006534,2,20221
2022,1,"56,0",59,2,20221
2022,1,"59,0",2,2,20221
2022,1,"60,0",59,2,20221
2022,1,"61,0",426428,2,20221
2022,1,"62,0",78,2,20221
2022,1,"63,0",2,2,20221
2022,1,"66,0",6,2,20221
2022,1,"71,0",3163,2,20221
2022,1,"77,0",100884,2,20221
2022,1,"80,0",4,2,20221
2022,1,"81,0",212,2,20221
2022,1,"82,0",2,2,20221
2022,1,"90,0",14,2,20221
2022,1,"91,0",3,2,20221
2022,1,"95,0",6,2,20221
2022,1,"100,1",886665,2,20221
2022,1,"122,0",308,2,20221
2022,1,"126,0",2,2,20221
2022,1,"127,0",2,2,20221
2022,1,"155,0",105350,2,20221
2022,1,"160,0",2,2,20221
2022,1,"164,0",6,2,20221
2022,1,"203,0",697,2,20221
2022,1,"220,0",1,2,20221
2022,1,"246,0",38,2,20221
2022,1,"256,0",8,2,20221
2022,1,"270,0",13,2,20221
2022,1,"320,0",139417,2,20221
2022,1,"350,0",8,2,20221
2022,1,"500,0",5,2,20221
2022,1,"512,0",13171,2,20221
2022,1,"520,0",22,2,20221
2022,1,"640,0",696,2,20221
2022,1,"1024,0",11533,2,20221
2022,1,"0,256",1717,1,20221
2022,1,"0,375",31,1,20221
2022,1,"0,512",461,1,20221
2022,1,"0,75",35,1,20221
2022,1,"1,0",1407,1,20221
2022,1,"1,2",4168,1,20221
2022,1,"2,2",316,1,20221
2022,1,"3,2",5393,1,20221
2022,1,"4,0",13670,1,20221
2022,1,"4,5",992,1,20221
2022,1,"6,0",3506,1,20221
2022,1,"6,4",16041,1,20221
2022,1,"7,5",7,1,20221
2022,1,"9,0",18196,1,20221
2022,1,"10,0",3,1,20221
2022,1,"10,1",59184,1,20221
2022,1,"12,0",5,1,20221
2022,1,"12,3",4423,1,20221
2022,1,"16,0",31903,1,20221
2022,1,"17,0",5,1,20221
2022,1,"19,0",15630,1,20221
2022,1,"20,5",9087,1,20221
2022,1,"22,0",1,1,20221
2022,1,"25,1",33645,1,20221
2022,1,"31,0",59618,1,20221
2022,1,"36,0",9,1,20221
2022,1,"40,0",60,1,20221
2022,1,"41,0",124,1,20221
2022,1,"50,1",420771,1,20221
2022,1,"56,0",1,1,20221
2022,1,"61,0",100334,1,20221
2022,1,"67,0",1,1,20221
2022,1,"71,0",3,1,20221
2022,1,"77,0",31684,1,20221
2022,1,"81,0",8,1,20221
2022,1,"100,1",427452,1,20221
2022,1,"120,0",1,1,20221
2022,1,"122,0",5,1,20221
2022,1,"126,0",3,1,20221
2022,1,"155,0",41444,1,20221
2022,1,"164,0",5,1,20221
2022,1,"203,0",2590,1,20221
2022,1,"225,0",1,1,20221
2022,1,"234,0",1,1,20221
2022,1,"256,0",1399,1,20221
2022,1,"300,0",1,1,20221
2022,1,"320,0",98441,1,20221
2022,1,"330,0",2,1,20221
2022,1,"450,0",2,1,20221
2022,1,"512,0",4408,1,20221
2022,1,"768,0",1,1,20221
2022,1,"850,0",1,1,20221
2022,1,"1024,0",9345,1,20221
2022,1,"0,256",2207,3,20221
2022,1,"0,512",34,3,20221
2022,1,"0,75",37,3,20221
2022,1,"1,2",456,3,20221
2022,1,"2,2",144,3,20221
2022,1,"3,2",1542,3,20221
2022,1,"6,0",18,3,20221
2022,1,"6,4",2682,3,20221
2022,1,"7,5",2,3,20221
2022,1,"10,0",3,3,20221
2022,1,"10,1",7004,3,20221
2022,1,"12,3",3181,3,20221
2022,1,"16,0",841,3,20221
2022,1,"20,5",4751,3,20221
2022,1,"25,0",2573,3,20221
2022,1,"25,1",228,3,20221
2022,1,"31,0",960,3,20221
2022,1,"50,1",21877,3,20221
2022,1,"100,1",12464,3,20221
2022,1,"203,0",42,3,20221
2022,1,"320,0",1332,3,20221
2022,1,"0,256",7580,4,20221
2022,1,"0,625",225,4,20221
2022,1,"0,5",111,4,20221
2022,1,"0,512",234,4,20221
2022,1,"0,75",2,4,20221
2022,1,"1,2",988,4,20221
2022,1,"1,5",25,4,20221
2022,1,"2,2",1007,4,20221
2022,1,"3,2",4776,4,20221
2022,1,"4,0",167,4,20221
2022,1,"4,5",368,4,20221
2022,1,"6,0",1757,4,20221
2022,1,"6,4",8788,4,20221
2022,1,"7,5",575,4,20221
2022,1,"9,0",1248,4,20221
2022,1,"10,0",1,4,20221
2022,1,"10,1",19411,4,20221
2022,1,"12,3",2161,4,20221
2022,1,"16,0",1603,4,20221
2022,1,"19,0",270,4,20221
2022,1,"20,5",16864,4,20221
2022,1,"25,1",1853,4,20221
2022,1,"31,0",11170,4,20221
2022,1,"41,0",18,4,20221
2022,1,"50,1",36088,4,20221
2022,1,"100,1",23289,4,20221
2022,1,"320,0",3540,4,20221
2022,1,"0,256",15607,5,20221
2022,1,"0,375",8,5,20221
2022,1,"0,512",73,5,20221
2022,1,"0,75",32,5,20221
2022,1,"1,0",1069,5,20221
2022,1,"1,2",608,5,20221
2022,1,"2,2",5624,5,20221
2022,1,"3,2",18839,5,20221
2022,1,"4,0",12765,5,20221
2022,1,"4,5",5529,5,20221
2022,1,"6,0",2415,5,20221
2022,1,"6,4",16197,5,20221
2022,1,"7,5",180,5,20221
2022,1,"9,0",13196,5,20221
2022,1,"10,0",638,5,20221
2022,1,"10,1",17842,5,20221
2022,1,"12,0",1,5,20221
2022,1,"12,3",13910,5,20221
2022,1,"16,0",18909,5,20221
2022,1,"20,5",260,5,20221
2022,1,"25,0",1190,5,20221
2022,1,"25,1",4134,5,20221
2022,1,"31,0",9160,5,20221
2022,1,"41,0",10,5,20221
2022,1,"50,1",13124,5,20221
2022,1,"100,1",282,5,20221
2022,1,"203,0",1,5,20221
2022,1,"320,0",25,5,20221
2022,1,"0,256",13104,6,20221
2022,1,"0,375",2,6,20221
2022,1,"0,512",88,6,20221
2022,1,"0,75",10,6,20221
2022,1,"1,0",91,6,20221
2022,1,"1,2",12691,6,20221
2022,1,"2,0",7,6,20221
2022,1,"2,2",9450,6,20221
2022,1,"2,5",26,6,20221
2022,1,"6,7",154,6,20221
2022,1,"3,2",44630,6,20221
2022,1,"3,5",6,6,20221
2022,1,"4,0",4990,6,20221
2022,1,"4,5",14055,6,20221
2022,1,"6,0",8543,6,20221
2022,1,"6,4",84061,6,20221
2022,1,"7,0",13,6,20221
2022,1,"7,5",2570,6,20221
2022,1,"9,0",12013,6,20221
2022,1,"10,0",2198,6,20221
2022,1,"10,1",109215,6,20221
2022,1,"12,0",88,6,20221
2022,1,"12,3",15722,6,20221
2022,1,"14,0",35,6,20221
2022,1,"15,0",11,6,20221
2022,1,"16,0",25064,6,20221
2022,1,"17,0",134,6,20221
2022,1,"19,0",4073,6,20221
2022,1,"20,5",28840,6,20221
2022,1,"25,0",2,6,20221
2022,1,"25,1",28685,6,20221
2022,1,"25,11",5,6,20221
2022,1,"25,5",1,6,20221
2022,1,"26,0",35,6,20221
2022,1,"31,0",6299,6,20221
2022,1,"36,0",8,6,20221
2022,1,"41,0",485,6,20221
2022,1,"50,1",348330,6,20221
2022,1,"61,0",5080,6,20221
2022,1,"71,0",2,6,20221
2022,1,"77,0",12,6,20221
2022,1,"100,1",196442,6,20221
2022,1,"122,0",223,6,20221
2022,1,"145,0",1,6,20221
2022,1,"155,0",16,6,20221
2022,1,"203,0",319,6,20221
2022,1,"234,0",1,6,20221
2022,1,"320,0",25894,6,20221
2022,1,"450,0",54,6,20221
2022,1,"520,0",21,6,20221
2022,1,"768,0",1,6,20221
2022,1,"900,0",1,6,20221
2022,1,"1024,0",2,6,20221
2022,1,"0,256",7094,7,20221
2022,1,"0,512",10,7,20221
2022,1,"0,75",57,7,20221
2022,1,"1,0",118,7,20221
2022,1,"1,2",3911,7,20221
2022,1,"2,2",2959,7,20221
2022,1,"3,2",7587,7,20221
2022,1,"4,0",480,7,20221
2022,1,"4,5",1688,7,20221
2022,1,"6,0",1558,7,20221
2022,1,"6,4",10291,7,20221
2022,1,"9,0",2921,7,20221
2022,1,"10,1",22744,7,20221
2022,1,"12,3",187,7,20221
2022,1,"16,0",1696,7,20221
2022,1,"17,0",1108,7,20221
2022,1,"19,0",236,7,20221
2022,1,"20,5",23850,7,20221
2022,1,"25,1",1262,7,20221
2022,1,"31,0",9204,7,20221
2022,1,"34,0",1,7,20221
2022,1,"50,1",20296,7,20221
2022,1,"100,1",20220,7,20221
2022,1,"320,0",3100,7,20221
2022,1,"0,256",16750,8,20221
2022,1,"0,375",1,8,20221
2022,1,"0,512",20,8,20221
2022,1,"0,75",86,8,20221
2022,1,"1,0",113,8,20221
2022,1,"1,2",5632,8,20221
2022,1,"2,2",4656,8,20221
2022,1,"3,2",11535,8,20221
2022,1,"4,0",390,8,20221
2022,1,"4,5",2393,8,20221
2022,1,"6,0",5015,8,20221
2022,1,"6,4",26086,8,20221
2022,1,"7,5",1117,8,20221
2022,1,"9,0",1541,8,20221
2022,1,"10,0",3,8,20221
2022,1,"10,1",46959,8,20221
2022,1,"12,3",4369,8,20221
2022,1,"16,0",3669,8,20221
2022,1,"17,0",1,8,20221
2022,1,"19,0",839,8,20221
2022,1,"20,5",33416,8,20221
2022,1,"25,1",4030,8,20221
2022,1,"31,0",17566,8,20221
2022,1,"50,1",44247,8,20221
2022,1,"100,1",33351,8,20221
2022,1,"155,0",1,8,20221
2022,1,"320,0",4140,8,20221
2022,1,"0,256",588,9,20221
2022,1,"0,512",49,9,20221
2022,1,"0,75",48,9,20221
2022,1,"1,2",448,9,20221
2022,1,"2,2",1951,9,20221
2022,1,"3,2",10028,9,20221
2022,1,"4,5",3291,9,20221
2022,1,"6,0",2959,9,20221
2022,1,"6,4",5884,9,20221
2022,1,"7,5",26,9,20221
2022,1,"9,0",88,9,20221
2022,1,"10,1",6831,9,20221
2022,1,"12,3",331,9,20221
2022,1,"16,0",572,9,20221
2022,1,"19,0",228,9,20221
2022,1,"20,5",5482,9,20221
2022,1,"25,1",396,9,20221
2022,1,"31,0",324,9,20221
2022,1,"36,0",5,9,20221
2022,1,"41,0",8,9,20221
2022,1,"50,1",7268,9,20221
2022,1,"100,1",6829,9,20221
2022,1,"320,0",914,9,20221
2022,1,"0,256",2442,10,20221
2022,1,"0,512",26,10,20221
2022,1,"0,75",32,10,20221
2022,1,"1,2",1761,10,20221
2022,1,"2,2",3996,10,20221
2022,1,"3,2",5432,10,20221
2022,1,"4,5",2858,10,20221
2022,1,"6,0",4736,10,20221
2022,1,"6,4",5119,10,20221
2022,1,"7,5",10,10,20221
2022,1,"9,0",999,10,20221
2022,1,"10,1",15312,10,20221
2022,1,"12,3",23223,10,20221
2022,1,"16,0",526,10,20221
2022,1,"19,0",4,10,20221
2022,1,"20,5",14170,10,20221
2022,1,"25,1",359,10,20221
2022,1,"27,0",26,10,20221
2022,1,"31,0",191,10,20221
2022,1,"50,1",27838,10,20221
2022,1,"86,0",1,10,20221
2022,1,"100,1",6745,10,20221
2022,1,"203,0",1,10,20221
2022,1,"320,0",502,10,20221
2022,1,"520,0",200,10,20221
2022,1,"0,256",2833,11,20221
2022,1,"0,375",1,11,20221
2022,1,"0,512",239,11,20221
2022,1,"0,75",61,11,20221
2022,1,"1,0",476,11,20221
2022,1,"1,2",1747,11,20221
2022,1,"2,0",185,11,20221
2022,1,"2,2",3700,11,20221
2022,1,"3,2",7930,11,20221
2022,1,"4,0",2460,11,20221
2022,1,"4,5",3412,11,20221
2022,1,"6,0",2432,11,20221
2022,1,"6,4",42693,11,20221
2022,1,"7,5",118,11,20221
2022,1,"9,0",1751,11,20221
2022,1,"10,1",8000,11,20221
2022,1,"12,3",14,11,20221
2022,1,"16,0",7002,11,20221
2022,1,"19,0",2,11,20221
2022,1,"20,5",5026,11,20221
2022,1,"25,1",121,11,20221
2022,1,"31,0",5135,11,20221
2022,1,"50,1",12719,11,20221
2022,1,"61,0",54,11,20221
2022,1,"100,1",1574,11,20221
2022,1,"120,0",3,11,20221
2022,1,"122,0",33,11,20221
2022,1,"320,0",11,11,20221
2022,1,"0,512",9,12,20221
2022,1,"0,75",9,12,20221
2022,1,"1,2",778,12,20221
2022,1,"2,2",6,12,20221
2022,1,"3,2",958,12,20221
2022,1,"4,5",2,12,20221
2022,1,"6,0",162,12,20221
2022,1,"6,4",2448,12,20221
2022,1,"9,0",85,12,20221
2022,1,"10,1",4607,12,20221
2022,1,"12,0",22,12,20221
2022,1,"12,3",15379,12,20221
2022,1,"16,0",525,12,20221
2022,1,"20,5",7698,12,20221
2022,1,"25,0",873,12,20221
2022,1,"25,1",257,12,20221
2022,1,"31,0",4517,12,20221
2022,1,"50,1",35483,12,20221
2022,1,"100,1",9990,12,20221
2022,1,"203,0",137,12,20221
2022,1,"320,0",358,12,20221
2022,1,"0,256",3287,13,20221
2022,1,"0,375",1,13,20221
2022,1,"0,512",97,13,20221
2022,1,"0,75",16,13,20221
2022,1,"1,0",1135,13,20221
2022,1,"1,2",2220,13,20221
2022,1,"2,0",1348,13,20221
2022,1,"2,2",3360,13,20221
2022,1,"3,2",4996,13,20221
2022,1,"4,0",15731,13,20221
2022,1,"4,5",1640,13,20221
2022,1,"6,0",903,13,20221
2022,1,"6,4",23252,13,20221
2022,1,"7,5",1708,13,20221
2022,1,"9,0",14094,13,20221
2022,1,"10,0",1736,13,20221
2022,1,"10,1",8869,13,20221
2022,1,"12,3",44057,13,20221
2022,1,"16,0",22543,13,20221
2022,1,"20,5",7578,13,20221
2022,1,"25,0",13898,13,20221
2022,1,"25,1",149,13,20221
2022,1,"31,0",45551,13,20221
2022,1,"37,0",82,13,20221
2022,1,"41,0",39,13,20221
2022,1,"46,0",1,13,20221
2022,1,"50,1",41347,13,20221
2022,1,"61,0",2,13,20221
2022,1,"71,0",2,13,20221
2022,1,"77,0",1,13,20221
2022,1,"91,0",1,13,20221
2022,1,"100,1",13976,13,20221
2022,1,"203,0",13,13,20221
2022,1,"320,0",1548,13,20221
2022,1,"450,0",1,13,20221
2022,1,"512,0",1,13,20221
2022,1,"1024,0",2,13,20221
2022,1,"0,256",8349,14,20221
2022,1,"0,512",47,14,20221
2022,1,"0,75",4,14,20221
2022,1,"1,2",3873,14,20221
2022,1,"2,2",11079,14,20221
2022,1,"3,2",5627,14,20221
2022,1,"4,0",4,14,20221
2022,1,"4,5",1622,14,20221
2022,1,"6,0",4944,14,20221
2022,1,"6,4",12379,14,20221
2022,1,"7,5",366,14,20221
2022,1,"9,0",48,14,20221
2022,1,"10,0",6,14,20221
2022,1,"10,1",21841,14,20221
2022,1,"12,0",4,14,20221
2022,1,"12,3",202,14,20221
2022,1,"15,0",1,14,20221
2022,1,"16,0",2355,14,20221
2022,1,"17,0",1,14,20221
2022,1,"19,0",299,14,20221
2022,1,"20,5",23993,14,20221
2022,1,"25,1",1332,14,20221
2022,1,"31,0",14541,14,20221
2022,1,"41,0",71,14,20221
2022,1,"46,0",68,14,20221
2022,1,"50,1",27132,14,20221
2022,1,"61,0",19,14,20221
2022,1,"100,1",24502,14,20221
2022,1,"203,0",3852,14,20221
2022,1,"320,0",2947,14,20221
2022,1,"0,256",7885,15,20221
2022,1,"0,512",65,15,20221
2022,1,"0,75",72,15,20221
2022,1,"1,0",565,15,20221
2022,1,"1,2",558,15,20221
2022,1,"2,2",1643,15,20221
2022,1,"3,2",6957,15,20221
2022,1,"4,0",11122,15,20221
2022,1,"4,5",1463,15,20221
2022,1,"6,0",9725,15,20221
2022,1,"6,4",8946,15,20221
2022,1,"7,5",276,15,20221
2022,1,"9,0",7998,15,20221
2022,1,"10,1",7349,15,20221
2022,1,"12,3",824,15,20221
2022,1,"15,0",1,15,20221
2022,1,"16,0",4627,15,20221
2022,1,"19,0",887,15,20221
2022,1,"20,5",4824,15,20221
2022,1,"25,1",2156,15,20221
2022,1,"31,0",11796,15,20221
2022,1,"41,0",57,15,20221
2022,1,"50,1",33440,15,20221
2022,1,"65,0",8,15,20221
2022,1,"100,1",22038,15,20221
2022,1,"203,0",52,15,20221
2022,1,"320,0",4345,15,20221
2022,1,"0,256",22652,16,20221
2022,1,"0,512",41,16,20221
2022,1,"0,75",75,16,20221
2022,1,"1,0",642,16,20221
2022,1,"1,2",741,16,20221
2022,1,"2,2",2951,16,20221
2022,1,"3,2",6822,16,20221
2022,1,"4,0",9543,16,20221
2022,1,"4,5",2944,16,20221
2022,1,"6,0",1901,16,20221
2022,1,"6,4",11404,16,20221
2022,1,"9,0",10335,16,20221
2022,1,"10,0",7,16,20221
2022,1,"10,1",8517,16,20221
2022,1,"12,0",18,16,20221
2022,1,"12,3",9621,16,20221
2022,1,"16,0",9725,16,20221
2022,1,"19,0",668,16,20221
2022,1,"20,5",6894,16,20221
2022,1,"25,1",3182,16,20221
2022,1,"31,0",13255,16,20221
2022,1,"41,0",126,16,20221
2022,1,"50,1",20001,16,20221
2022,1,"61,0",104,16,20221
2022,1,"81,0",60,16,20221
2022,1,"100,1",13146,16,20221
2022,1,"120,0",2,16,20221
2022,1,"122,0",77,16,20221
2022,1,"125,0",34,16,20221
2022,1,"155,0",1,16,20221
2022,1,"203,0",34,16,20221
2022,1,"256,0",8,16,20221
2022,1,"320,0",1689,16,20221
2022,1,"512,0",4,16,20221
2022,1,"540,0",40,16,20221
2022,1,"945,0",110,16,20221
2022,1,"0,256",6489,17,20221
2022,1,"0,512",41,17,20221
2022,1,"0,75",73,17,20221
2022,1,"1,0",1,17,20221
2022,1,"1,2",1724,17,20221
2022,1,"2,2",1400,17,20221
2022,1,"3,2",9484,17,20221
2022,1,"4,0",8,17,20221
2022,1,"4,5",8187,17,20221
2022,1,"6,0",4422,17,20221
2022,1,"6,4",12075,17,20221
2022,1,"7,5",323,17,20221
2022,1,"9,0",41,17,20221
2022,1,"10,1",67882,17,20221
2022,1,"12,3",470,17,20221
2022,1,"16,0",2300,17,20221
2022,1,"19,0",7,17,20221
2022,1,"20,5",3536,17,20221
2022,1,"25,1",1959,17,20221
2022,1,"31,0",270,17,20221
2022,1,"50,1",48006,17,20221
2022,1,"100,1",25214,17,20221
2022,1,"320,0",3603,17,20221
2022,1,"0,256",2465,18,20221
2022,1,"0,512",23,18,20221
2022,1,"0,75",3,18,20221
2022,1,"1,0",965,18,20221
2022,1,"1,2",1304,18,20221
2022,1,"2,2",1484,18,20221
2022,1,"3,2",11495,18,20221
2022,1,"4,0",13672,18,20221
2022,1,"4,5",910,18,20221
2022,1,"6,0",1653,18,20221
2022,1,"6,4",3142,18,20221
2022,1,"7,5",1187,18,20221
2022,1,"9,0",9999,18,20221
2022,1,"10,0",69,18,20221
2022,1,"10,1",659,18,20221
2022,1,"12,3",14270,18,20221
2022,1,"16,0",10443,18,20221
2022,1,"20,5",431,18,20221
2022,1,"25,0",960,18,20221
2022,1,"25,1",811,18,20221
2022,1,"31,0",10047,18,20221
2022,1,"41,0",3,18,20221
2022,1,"50,1",1771,18,20221
2022,1,"61,0",1,18,20221
2022,1,"100,1",398,18,20221
2022,1,"320,0",13,18,20221
2022,1,"0,256",28589,19,20221
2022,1,"0,512",60,19,20221
2022,1,"0,75",1,19,20221
2022,1,"1,0",222,19,20221
2022,1,"1,2",421,19,20221
2022,1,"2,2",664,19,20221
2022,1,"3,2",968,19,20221
2022,1,"4,0",1833,19,20221
2022,1,"4,5",310,19,20221
2022,1,"6,0",110,19,20221
2022,1,"6,4",4402,19,20221
2022,1,"7,5",127,19,20221
2022,1,"9,0",2147,19,20221
2022,1,"10,0",1544,19,20221
2022,1,"10,1",19,19,20221
2022,1,"12,3",7860,19,20221
2022,1,"16,0",1849,19,20221
2022,1,"20,5",93,19,20221
2022,1,"25,1",68612,19,20221
2022,1,"31,0",5,19,20221
2022,1,"41,0",1,19,20221
2022,1,"47,0",6,19,20221
2022,1,"100,1",1,19,20221
2022,1,"0,256",485,20,20221
2022,1,"0,375",3,20,20221
2022,1,"0,512",25,20,20221
2022,1,"0,75",23,20,20221
2022,1,"1,0",275,20,20221
2022,1,"1,2",6623,20,20221
2022,1,"2,2",2339,20,20221
2022,1,"3,2",2871,20,20221
2022,1,"4,0",2230,20,20221
2022,1,"4,5",962,20,20221
2022,1,"6,0",1919,20,20221
2022,1,"6,4",2389,20,20221
2022,1,"7,5",21,20,20221
2022,1,"9,0",2422,20,20221
2022,1,"10,0",18,20,20221
2022,1,"10,1",9041,20,20221
2022,1,"12,3",6567,20,20221
